,image,label,features_pca
712,data02/fruits_360/Training/data02/fruits-360/apple_crimson_snow_1/r0_236.jpg,apple_crimson_snow_1,"[-12.063013012724927,-24.73752073345605,10.497645307579003,-4.533455274094099,8.695963324471581,4.894782670444787,-2.0747363007317587,9.258036351947217,-2.100629694974528,-5.820839812736916,-3.1804784208121735,0.5058856012006799,-3.731972212879411,-0.6100548510046464,-1.0095281246327859,-2.451548698362773,-2.155539186730807,-0.6431969324228832,0.6562275855793982,-3.283366338507746,2.822826391608462,3.6777135798239784,0.7012497299328457,-6.94787039001094,6.207196172371982,-1.2645428348277188,-0.45770955520311374,0.6082832864931667,3.6574740106288806,5.219466394407325,-0.06287341687876664,2.8876038235084014,-0.9741647590020115,0.11432292727905125,-4.0140631074403155,-1.5800622950987595,1.0968184118742534,1.2120174502695245,-1.684871161097161,0.39245353323617693,-0.1272289174473655,-3.7487442318381112,0.7847082114190961,3.4658973921439244,-0.4581416598214237,-2.4418878070624905,-4.179315955771792,-2.7888023395921886,0.8946381131508754,2.649759531012337,3.9638819561602605,0.37338175641705146,1.1583420005664191,0.4733539797265855,-2.4965544413348697,2.990730451913826,1.1588284712092096,-0.04026789830411175,0.3497117599084626,0.3291784935047655,1.2910728187412222,0.8801237130675004,-0.23312344628132345,-1.1838305100137012,0.017832137536407455,-3.1947536940565717,2.60381094942952,-1.7974186061454032,2.1237899202142927,-0.10756023748207431,-1.0999238374041806,-0.590944737142068,1.7071155866978487,-4.9417573420245295,3.071082459261413,0.9926539469449883,1.7905895992455316,0.2340606602846221,-1.1731275418478606,-1.5612063298845844,-0.9946219228073365,1.1887003866726238,3.434184577521283,-1.270632344335142,1.2311767049695928,-0.07568130292858685,-0.04680143762849959,-0.8179558834948165,0.9288204385864919,0.1252592299920993,1.1004966863721102,-0.4856845661262503,-2.1127163599859293,1.3312591956270505,1.346620921099893,-1.676749599554145,0.4899801897292949,0.8068012182520382,1.5528823257432711,1.992816843684568]"
713,data02/fruits_360/Training/data02/fruits-360/apple_crimson_snow_1/r0_238.jpg,apple_crimson_snow_1,"[-11.232105248326086,-25.16122551240097,11.357637888759564,-4.682427687147802,8.887551927517785,4.571517230758787,-2.1071779633143644,9.13110471788414,-2.395460920772839,-5.03527673373677,-3.587187914272589,0.36992900946572055,-3.884620199035052,-0.8828550923193397,-0.44237739146595206,-1.9406993460394837,-2.124326170044434,-0.7752722919084252,1.4452900995318,-3.6969284804397144,3.712943921653477,3.308096233031647,1.3329484322920824,-7.55026535839675,6.731797017178254,-1.0862915040559975,-0.1976857867234841,1.2207324246447995,3.638198057475096,4.4163980285041875,-0.5817187322517,3.6826295993554696,-0.8594175660100308,0.07247706296866846,-3.8786753905726026,-1.7772906662096075,1.2178754810745982,1.29343739195586,-2.1366944551187266,0.7498576284003763,-0.029513699423723956,-3.1812811376565637,1.0724395724706097,2.9727744778601903,-0.40064606710958434,-2.3332457722826048,-3.5701900061398324,-2.225333517047176,1.2150197101498823,2.251448293664007,3.73604364140774,0.3621664935422044,1.050695982156447,0.11951544094014396,-2.1263564791794196,2.6108309332044444,1.2411693134015014,0.6265810753879696,0.49410686023530803,-0.4074447359083976,1.3928752141109106,1.1304257466039493,-0.16042323207727963,-0.349683137124547,0.0167476709916051,-2.935571021094279,2.1525898228848654,-2.0292457530235812,1.7280366319372025,-0.38255731072617766,-0.6650252241650646,0.06087196928704541,1.5898422148531985,-4.185958233219707,2.8952775170443474,0.8641242366846039,0.8923036774158002,0.2805786072867747,-0.563893192730175,-0.8104693625744667,-0.7284764446752253,1.1414170299077644,3.2367128554865863,-1.145577171424308,1.7404184450549736,-0.11646898987110767,0.46362037637016723,-0.10505030623906339,0.9504286810617018,1.0066594838276153,1.1654378205280802,-0.7409687202549048,-1.8810967382578743,1.4246531983391304,0.5870056567151855,-1.7145329357060994,0.38934288171104847,0.9232756443991468,1.0708637326258015,2.3412578610116035]"
714,data02/fruits_360/Training/data02/fruits-360/apple_crimson_snow_1/r0_24.jpg,apple_crimson_snow_1,"[-16.544225618339706,-25.66650503424568,-1.9164208495497428,5.8140288187566815,-9.529945724923794,-0.6646662851082327,5.165128300149812,3.0990758739701163,9.9165763209751,3.552758004449145,5.210050245564751,3.3230967436993795,1.7942048874937375,0.05302902454328306,2.0551420548866637,-1.3901444671633951,4.142495105783007,-0.6881641647701533,0.10615287033046171,1.7314512793954673,-1.5108330659488316,-1.7804174099713324,2.1694778634271774,-1.003259352421967,-2.1484770199544214,0.49654473264138466,-1.445116114189686,0.28179420397461824,-1.5488651011503818,-2.001885225665437,-4.187237639760546,-0.8789575872151268,-2.536567112366962,-3.78192994881966,-0.21956480569631262,2.2917163870080683,0.29325716481219394,-0.03492579514994609,-0.12019216485088208,1.1106079993966034,-1.3699378822908561,-2.8775505918306385,-3.265701962458299,-0.8511741116347412,-1.2268061095296732,-0.2658289110318051,-1.0257811112660957,-2.1188738353070176,-0.16704671990223385,2.3211092264174753,3.9841820890877253,3.3632181526327636,1.9489408531512895,1.0374991405359708,-0.3550849157484562,0.3029299957783353,-1.2228863414006117,-1.884018217201742,0.6784133101432535,0.3925584029605843,0.4734564660721115,-1.4739377512015852,0.07763825528397598,-2.6004919146833636,1.6351118613916908,2.2909670557054804,0.9473311393223661,-0.2193179651520788,-0.04880435371568966,-1.4652457337153637,1.9468330154910864,1.4765095859232706,-0.25522676012214374,1.464742750077844,1.9053956475580363,3.0149283961992097,0.06493181657386209,-2.5616248369943033,0.28049624506197984,0.3114281229730432,-0.5686071443276414,-0.3110377308347885,0.24192825638875762,-0.019224803774689603,-0.2967981103426617,-1.9511011325916714,-0.26713977741966377,-0.3391819609345892,2.5821302329689244,0.9724740738841271,-0.5107924952075938,-0.6093161628924832,-1.3604178685529988,-0.4869918420208047,-1.414724919517356,0.5160593131417007,1.3428492728094323,-0.8692503247067009,2.046985586557265,0.27199617548208427]"
715,data02/fruits_360/Training/data02/fruits-360/apple_crimson_snow_1/r0_240.jpg,apple_crimson_snow_1,"[-11.624686203768677,-24.849927763734847,11.60897407438647,-4.421903742441211,8.890016151896472,4.271177834973952,-2.1702285502869607,9.249371209908626,-2.709821204217736,-4.7816271068069955,-4.012301152579921,0.40823458700727777,-3.893232051806712,-1.1344547158969063,0.0024348607715587254,-2.1484018535353675,-2.2277053881539484,-0.7671639204853337,1.0076472416188855,-3.799384481302227,3.751769244754237,3.211126560109566,1.5511099425650883,-7.950716329651596,6.7715997776101045,-0.6208137528658395,0.0007396736148753587,1.8385836823338841,3.6604660364388777,3.761624007780468,-0.8994097473619526,4.040242784849591,-0.1631756319530349,0.06209060847107291,-3.422282970383474,-1.654528944836129,1.4449182590110738,1.0745370106978875,-2.321716796499209,0.4260207018690239,-0.2480354300316298,-3.2897161461990434,1.1436415184452247,2.4374181741232226,-0.4883584912507599,-2.1907141982372025,-2.989986121437907,-1.4258772833364648,2.146215875267029,2.4576946326146114,3.5880709418882546,0.22228054501226865,1.067469186850265,-0.09550992450719269,-1.6953869279278873,2.3069693360164014,1.6589045185798743,0.9571900384170802,0.4941600186655903,-0.668445929783686,0.7658932953140407,0.730027215736866,-0.459312279989483,-0.01922230500775674,-0.14237553169380965,-2.7504530686083,1.2769067260019562,-2.0088509893134083,0.6585335803192892,-0.27340280708802533,-0.26779115258677577,0.0594217596619894,1.4120568815349905,-3.294809093792308,2.5333549013705117,0.5479647367118154,0.8644424035071931,-0.08102310424216264,0.019978204450361668,-0.22425046289630124,-0.700620182767465,1.001109068402747,2.796404112766279,-1.038007399609831,2.064473789841168,-0.22998647630070054,0.4876086812446879,0.6887996712725266,-0.12555753861468422,0.7040662233863382,0.8077419045480254,-0.5466691805527105,-1.737401203556476,0.7685961449198675,0.34324891979470473,-1.7019641607691063,0.12224873746934414,1.0912288899338696,1.3505678104712242,2.647998949563329]"
716,data02/fruits_360/Training/data02/fruits-360/apple_crimson_snow_1/r0_242.jpg,apple_crimson_snow_1,"[-12.000950871496759,-25.765727989134554,11.15773096164737,-4.289839001992977,7.528754550439511,5.1303791097920515,-1.7268741203789766,9.767384503244699,-1.234771263326545,-5.303248519935199,-3.1832670070940994,0.1432039533534467,-3.8590008321069265,-1.6944952114588832,0.3095092791383022,-2.4329480371933374,-1.1591451419144425,-1.0396059776656996,1.3255564031628024,-2.8137135673201414,4.1037315926342615,3.552437988765389,0.4742128591163969,-7.145041630892411,7.449846746406971,-1.0365262953903651,0.8029913172482319,1.9729066731762472,3.9117230622264794,4.583683952623748,-0.21202695014912998,3.570881978536628,-0.0944715324495819,0.12770779662334256,-3.901470227109888,-2.063015345245527,0.9573264056273948,1.4506524097167615,-1.5495415438635303,-0.23758528363348275,0.1756040830706257,-2.3266400796415905,1.623185169145292,2.5012087298480226,-0.29055537966904477,-2.022115701982986,-3.133663947340074,-2.103181275893778,1.2873522377590072,1.7246857510543796,3.637488000029834,0.8435203043659844,1.7668029378928227,-0.4529668640648814,-1.5731595400075822,2.3763720554452368,1.467595679159306,1.554111548189249,0.5241761741278572,-0.43629696825477493,0.8606793328798706,0.5824773499126458,0.5229825130075163,-0.1592258906686741,0.13167919548684134,-2.127391383354843,1.656682743693487,-1.3398062558969006,0.7417176445604101,-0.37101776060431124,-0.28195931129553536,0.23524537755098107,0.6694582209283555,-3.6312337385829307,2.201716672347326,-0.3006326413038758,0.8773091206083354,0.8495480361882978,0.3393012760302451,0.2778805596856443,-0.7640286100833983,1.0508696011905503,3.092742828614784,-0.8122403183087104,1.0938179594208268,-0.7693581172380181,1.0208101427188763,0.8180879336508643,-0.1616736593863132,0.07239278875091189,1.3755525600498315,-0.08083407162367218,-1.9955709547486786,0.6099025002304522,0.15522232451660992,-1.626476901661104,0.11054233060588728,1.1528421282974672,0.4881105608941748,2.4174325781444286]"
717,data02/fruits_360/Training/data02/fruits-360/apple_crimson_snow_1/r0_244.jpg,apple_crimson_snow_1,"[-11.932623947363636,-25.82641952248251,11.681304479532754,-3.5735070608107633,6.826609074018679,5.203021937125674,-1.7646076270623037,9.927794409319388,-0.7621133690433655,-5.163524825228203,-2.8910388010890866,-0.1623056914095081,-3.634894934928791,-2.148520525036016,0.7105555265844629,-2.7701118519540304,-1.56989461511234,-1.2120415890532947,1.185682998266666,-3.0669646300564866,4.294070973094093,3.1649789351254833,0.028078305130489235,-7.425202161201939,8.719012185667065,-0.42141342398459375,1.5035825861353904,2.6828084853919574,3.7203446503983586,3.717777024459288,-0.49004232147164994,3.6483456451015006,0.48587624223607134,0.2755087649636395,-3.6206523101750956,-2.7054624005476886,0.3663394832508995,1.3318353295123684,-1.636533704526945,-0.3025078586613051,0.8040750242024367,-1.460766136883222,2.1814369326724243,2.4851556143126117,-0.22962321112814063,-1.865959100524299,-3.28408449825733,-2.2522682548343154,1.193046929661596,1.1501015342407424,3.9288570400873324,0.694084653200913,2.4064142915047486,-0.6998852467733021,-1.47394326906501,2.341757094056224,1.619392115573563,2.227433611881554,0.9003440328279251,-0.3725793932129791,0.23753818802236368,0.748703723044889,0.4106446626629167,-0.32111790724594375,0.45777966183626856,-1.2039607946480662,1.031217094866569,-1.2549594662277654,0.5716669663547106,-0.11680521033231543,-0.42286839983291025,0.5381756744460232,0.20053831749513196,-2.113962867908698,1.4480852277887326,-0.8583914363897733,0.5096337600692133,0.8088546357495439,1.214728783918801,0.4186464959826135,-0.4587173158906119,0.8429236910178867,2.5839772189376644,-0.8616052215469666,0.6784065327736808,-0.9177795245473205,0.8744669762862057,1.049709666181995,0.03555243390358916,-0.02958996978029489,2.199479170424622,0.37394162373759887,-1.1079021639762983,0.23675836342757597,0.12529935665159078,-1.2929881426077479,0.5788953664956861,0.43042563200029765,-0.6508237571470352,2.204751439687195]"
718,data02/fruits_360/Training/data02/fruits-360/apple_crimson_snow_1/r0_246.jpg,apple_crimson_snow_1,"[-12.158738149928228,-25.951177025324505,11.650450693655689,-3.581585480822726,6.144528642816732,5.683745832586552,-1.6135001296543694,10.629825668432929,-0.054448262631764,-5.113542769556744,-2.1762557026188833,0.33176674427535496,-2.9103625947490888,-2.594248299314959,0.5300223675431408,-2.9913440559856928,-1.2292130294978643,-1.8438723775559835,1.3617032524976598,-2.330355840953691,4.422666666078093,3.1596940345047932,-0.14213337846418606,-7.667056581092844,8.999577452586374,-1.2766009455101832,1.8147435923087367,2.19836409556641,3.831244734529574,3.425880652137747,-0.3838742861193827,3.2178089608174294,1.5324659321589797,0.42713282623204873,-3.853798097346517,-3.0925947963335614,-0.4489077570551258,1.2508937721493925,-1.2670737581344123,-0.15430350601419637,1.6178646022661978,-0.9776205683090425,2.886110888731498,2.249536915205139,0.5120920448380772,-1.36705305809416,-3.3798480983742274,-1.9859130816470802,1.3284779861617964,1.094763545853865,3.6550650288887763,0.7752289510255261,2.631760663970543,-0.308343779314685,-1.1062821374590215,2.7378919336334357,1.3294424314434063,1.9117804782895311,0.5002272644289385,-0.05695150498981455,0.8372151841179039,0.628759219843951,0.32511163041157176,-0.1804561261402651,0.3250498302712314,-0.3701087013512881,0.9931032716395368,-1.0899400891513036,0.5663905310078787,0.10730837643760067,-0.19943457181170332,0.6107224792019585,-0.08248307730408976,-1.5941235062044734,0.43962551678971584,-1.9180547375166108,0.549802834871892,1.0304553535402756,0.8390646172317371,0.7195963905735296,-1.033522679168483,0.29263189213530777,1.8822535919294834,-0.5119783416889525,0.15497964586941687,-2.0185212708561844,0.6126691030244913,1.4089038014836917,-0.045714438164047945,-0.39188973409611305,2.353341341190513,0.6622622103106796,-1.265927699025884,0.23530682105165832,0.17225923009139804,-1.1853042784869474,0.31258201569062916,0.31325644010022785,-1.1989111963581416,2.1125201842502177]"
719,data02/fruits_360/Training/data02/fruits-360/apple_crimson_snow_1/r0_248.jpg,apple_crimson_snow_1,"[-12.80813482354718,-25.75415381646002,11.036299133297783,-3.1305837299657995,4.835141007773624,6.313697662037016,-0.3559551081555619,11.206224133846387,1.2165578991760069,-5.433056974080184,-1.0548317482043255,0.5223441042265446,-2.0589362771567203,-3.0207781505991513,0.34405271378935903,-2.7521979896631055,-1.3138886626569946,-1.3933489683479077,1.0974493039708857,-1.2483969917001698,4.571575303404853,3.815945836967625,-1.6611699676402685,-7.3257034751188215,8.349622530266235,-2.3813042612979474,1.8969641086352682,1.3248191153035158,3.2424981231972225,3.3944021401905333,-0.04408051917351584,1.501516879004043,2.2235165195433626,-0.0717690718200138,-3.714571267949077,-3.6052701361586483,-0.9276127946558197,1.4101695928150486,0.4010477111010461,0.7710102198677047,2.1749897458531935,-0.3162752124951098,3.7617705221773536,2.6503825199254254,1.4231618390899121,0.04118902634021348,-3.0198967960342227,-1.932596568618652,1.2335844520214443,0.4833329312725084,2.912674829658816,0.4181794059302241,2.0463774574592266,0.16839425541516556,-1.0010542289898923,3.509663539446962,1.298712570422971,1.2439871731646959,1.238635899358531,0.4073095114928141,0.6721868871326298,1.2995876512908362,1.1348389504042986,-0.9795855975865863,0.03671505494145584,0.5606185190529216,1.175527007634583,-0.32842174521489653,0.17287201318791637,0.197555723000386,0.01288956601051984,0.4238571332749865,-0.9962343968588913,-1.079467428693986,-0.5728437190921684,-2.691396766430488,0.6171376342562539,1.5688969048289254,1.2875310709147045,0.624779252396451,-1.372067334003751,-0.5136766790304216,1.607425060363428,0.46807360657199654,-0.6917783648948674,-2.517995579412509,0.30392596973761105,1.6801088692803436,0.12432484389268857,-0.4798769570319046,2.1927724133079027,1.3857026084621777,-0.8162973823751846,0.978352283894693,0.46837675655224,-0.3664947143320637,0.009068675327282536,0.8552035733618354,-2.1382302230415844,1.4223964447074224]"
720,data02/fruits_360/Training/data02/fruits-360/apple_crimson_snow_1/r0_250.jpg,apple_crimson_snow_1,"[-12.839608709096744,-25.58370967891154,11.505846003590166,-3.3599941767853574,4.447314880771324,6.16631164457919,-0.04402581668201542,11.398780341032738,1.7276375842220546,-5.103962172282355,-1.2526764889155844,0.696906602849393,-1.8546540125977264,-3.176815103406157,0.4972452387823831,-2.112889451019298,-1.1838206226667012,-1.483856040967009,0.8640297976231676,-1.421449451259527,5.263323088650946,3.394026243460345,-1.489559194875207,-6.840090589989278,8.534962061377499,-2.0527886013476895,2.2006313727006304,1.4086119897933256,3.018468026557905,2.518762981118484,0.10908746063645923,1.3105951756906014,2.5664204724602144,-0.33634551712983884,-3.5682929384871613,-3.7584395179478656,-1.1013916980796323,1.1293230858955652,0.6930287938940932,0.7887820045559907,2.6456523427227547,-0.43738425554384885,4.377783975919153,2.38543997550594,1.794161625426705,-0.11069124557170627,-2.929069369308245,-1.9954415182393503,1.3631105954544744,0.9685472471907882,2.6271042598850536,0.5669602273440779,2.3893895461599466,0.6038511869505984,-0.9264896896648398,2.8606663636745897,1.6549450040138511,1.312456235183837,1.0977105575026005,0.4780809896555281,1.1690728544339795,1.5667824341298875,1.6914926089459117,-1.5623757272592618,0.07442800367652154,0.7926014136998637,1.2225635570796405,0.23187905163451103,0.501352984716013,0.1699411820936211,0.09885626848048136,0.6910675963480527,-1.2837874616701166,-0.45829296010023596,-1.4671510691802152,-2.5897740126763087,0.8178810552271242,1.4422414724475532,0.7685502493911202,0.2910073496187189,-0.9484880090942888,-1.2059060776816317,0.35727147094893413,0.5608632170756163,-0.9358435863637763,-2.752846009782693,-0.09567708436794035,1.2417758323874986,-0.2360754865021524,-0.9238280541384478,2.148326884184296,2.0991106004526583,-0.22599886581497505,0.5606659440128277,0.05514491579905152,0.1537424287909158,-0.08194950463725711,0.16247091445457285,-2.2728091966653743,0.2935864211636019]"
721,data02/fruits_360/Training/data02/fruits-360/apple_crimson_snow_1/r0_252.jpg,apple_crimson_snow_1,"[-13.343636891092537,-25.282102184024268,11.696478934482377,-2.985093884455107,3.7517121257787385,6.556879404257626,0.2188247962503914,11.525367268975538,2.219601170121025,-4.949137067351067,-0.749115376499676,1.0301658481935665,-1.2013207730960023,-3.610057571538904,0.18390439087850585,-1.7291353174873367,-1.4430981665408784,-1.5291575849803645,0.6164683333402124,-1.3611731387905006,5.674707749924163,3.114002886090713,-1.8532923144828855,-6.63912245614311,8.16468973816604,-2.490915909465894,2.1315951625295386,0.9858846269832682,2.6388368474166035,1.7406909749243578,-0.16907312579400444,1.277652110525932,2.563909253459997,-0.5640838732106824,-3.006591902264635,-3.8369940744642426,-0.7577121115913278,1.1678912327809678,0.5450445390187811,1.007799539512951,3.2493231957088753,-0.7368189792118103,5.172434122861138,1.463376351058988,2.15859204093921,0.5402995024426491,-2.9871372805015697,-1.5100215117848896,1.6796518235557727,0.28353453152360514,2.7513253466161505,0.9453226433267843,1.6374676320513177,1.3219394690016657,-0.6757467356227767,2.532663036251779,1.865362463674727,1.045124571241583,0.8359899500966901,-0.06258884397214508,1.6651493228091547,2.2424696166706184,2.1060572431659472,-1.7950980427592333,-0.6278609875582587,0.6453076076478051,0.7321674735375243,1.200408121079674,0.08122081923080286,0.8611553194059459,0.26772750573880544,0.7145542746472694,-1.2535665020043276,0.5756485581861235,-2.2179207469964246,-2.2704009456759904,0.5722368559232492,0.8939257730430228,0.6025013831448595,0.3073156165859916,-0.9056783743339065,-1.5803412566101651,-0.39135607724796745,1.0289939137271173,-1.2464917587562454,-2.2148010187382847,-0.4929307661212024,0.7673677732812,-0.7834943308413748,-1.585777614839493,1.1986317549814698,1.6169484502269333,0.4445044159560655,0.5345205386250246,-0.17849760263041073,0.15695481126236005,0.003408365559517757,-0.38136303112263836,-2.0791002280783752,-0.05904119652509199]"
722,data02/fruits_360/Training/data02/fruits-360/apple_crimson_snow_1/r0_254.jpg,apple_crimson_snow_1,"[-13.928604741651556,-25.627993241019364,10.636863518632683,-1.8004092950788466,1.464551190810027,7.671391470791395,0.8392748513949876,11.622136995950404,3.464279219957876,-3.899287153122912,-0.7291451149973766,1.4327323192661376,-1.7064392326506217,-4.738634491329725,0.49633543976774847,-1.4158561360976634,-0.9677564030158748,-1.6042795491956863,-0.05928306830962417,-1.2580897558310589,5.701446012765939,3.223892589338495,-2.061461381625413,-6.134688219996267,7.632990714569001,-2.762627223246058,2.4729972742824877,-0.04430409567743714,1.0769778172555542,1.745832191703179,0.18638093541994524,0.3579555163188973,3.3373032947213215,-0.5696516391617868,-3.013903417463001,-4.281305924322939,-1.6019896967619638,1.1636523718708471,1.0235328703612665,0.7432185703141472,4.062045541502834,0.7667790786333059,5.782063023875058,1.253476812456703,2.5660368235723614,1.776930621915586,-1.8685532250064425,-1.6473443155328233,2.527328205828851,-0.7013893500861419,2.4482402886473205,1.8418182017123814,0.614043835519548,0.735489293751483,-0.4197893384719423,1.7334405647437496,1.7325316962924635,1.2203748337570794,0.6236336054348344,0.041230886119388806,1.5147149923116405,1.725495642804734,2.53870623503527,-1.389535320490648,-0.4515605569808534,1.3713788954535577,-0.14394345675660913,0.9856841530078113,0.7305281556367108,0.0049343496761868,-0.16099434778315877,1.0777644600531493,-2.2262993792465178,1.8890964665033925,-3.117052944583481,-2.8902128390443913,0.09901691025754489,0.7337193169127342,1.19625597608004,0.5743123607588527,-1.586549909035619,-1.9091227271384412,-0.8262883980477215,1.0389149690176156,-1.0934409659803939,-1.4646954790315916,-0.5488664455211572,1.0751642293627413,-0.671411186125504,-1.8514258507817525,0.8691613635993825,2.2908850913044088,1.3365901671877405,0.7142570666426498,-0.39592584237307166,-0.06324653320710943,-0.2789941827461777,-0.1891886761257552,-2.6726841564361177,-1.1085053824947653]"
723,data02/fruits_360/Training/data02/fruits-360/apple_crimson_snow_1/r0_256.jpg,apple_crimson_snow_1,"[-14.132355899075302,-25.75933761109937,10.847531004063356,-1.5258050947732602,0.6227468794651378,7.60594606257051,0.8670956829979758,12.304523536239056,3.804466967923783,-3.367451976632304,-1.0804860593756338,1.3269527046436613,-1.6999933962959448,-5.003636828315996,0.6586149621103978,-1.0664658365356732,-0.7815473705791204,-1.1392474761199032,-0.340014168022398,-1.667325308285581,5.8272686117878685,2.8118399530071443,-2.136133435269515,-6.3130416289748394,6.691343674762479,-2.782192541091156,2.4474993003233076,-0.014215386442876296,0.9738790978607416,1.1634969356697322,0.34530517413698514,-0.3074829279590229,3.5982127647578586,-0.35065334158677736,-3.0045267467162233,-4.416434206840372,-1.2072242127544246,1.2272990889398834,0.7960397103402104,1.4034290331842885,3.628478435417443,0.5767238484063251,5.481763763092767,0.7283381344169981,2.840500912623147,2.636460212038944,-1.8845523695896733,-1.3530601244482823,2.9564440687161477,-0.9082557128468484,2.4088093245833524,1.625194648466326,0.21635756661939112,0.7179566519226224,-0.04344975130619332,1.485778381674272,1.944230816268034,0.42210030060001547,0.32586336619862594,-0.34097626104039225,1.6617097834623784,1.5898350957481773,2.6321011680558333,-2.300929729627573,-0.1408417972285093,1.0543644484281989,-0.5691728864656861,1.7684158687556426,0.18976674229357968,-0.04447812784120854,0.31296228281250865,0.6832187974320765,-2.154509636194583,2.6126504477568795,-3.3772683006134487,-2.952001928532599,0.22600102156915194,0.02820862064574776,0.6470654161078274,0.16150671310901807,-0.7818890220713889,-1.8028393083500194,-1.3616597421477918,0.8782419059106407,-0.7829090285822304,-0.8635498497746295,-0.6423421342340987,0.914232563885994,-0.4146547073622816,-1.5889544687455726,-0.1504819334869537,2.04902889233939,1.6707812660829837,-0.017519798430467647,-0.9027179353882971,-0.010654723647439465,-0.5330467692288412,-0.5750451415616412,-1.9052416755232355,-1.828227546460002]"
724,data02/fruits_360/Training/data02/fruits-360/apple_crimson_snow_1/r0_258.jpg,apple_crimson_snow_1,"[-15.336474786976696,-25.884420872304254,9.86562505752798,-0.601126166504129,-1.3642263100783418,8.605499169223318,1.3075599719569182,13.07726968413358,4.474368466507922,-2.3716765710898278,-2.056585892694487,1.495716485818856,-0.8088359889241634,-6.574098027133416,1.2303804086346553,-1.3077699206090672,-0.17960082582121192,-0.8525437672698474,-0.006179422103071878,-1.7635035493445184,5.61563242406552,2.358028406126631,-2.0250057759644906,-6.639766248477026,5.753644174404452,-2.649426815011182,2.982398035305953,-0.3812410942137738,0.5211570617322075,0.6505915422705943,0.298742224426677,-1.3609052576699832,3.957877246966333,0.5526682045658744,-3.344988281165424,-4.719807178649317,-1.1616855265233015,0.9769975241327656,1.6594752485785125,1.8158455944973448,2.819789555076637,1.421922545884697,5.051455514699042,0.27575379318860294,2.6097500576100865,3.3082822519637434,-0.10437752200986629,-0.4440851523335172,3.306739130159545,-0.9793584469208754,2.1027567061927215,1.6813703504099569,-0.3025143985409249,-0.33724662075939443,0.33269403205655246,1.2771972169761436,1.9529430920728004,-0.45937096848966147,-0.10391917370059085,-0.7245731936310557,1.6187967038104654,0.7347258296601429,2.0711737492349798,-2.18588334506528,-1.082672625339944,0.5953401151727696,-0.21979579618783832,2.105636632863824,0.1788836287655885,-0.7851577732568464,0.000599170042185332,0.3410654363179939,-1.4090939370077005,3.5150938036244908,-3.4342571398511654,-2.1220827670069453,0.546718886714011,0.12014400272705798,0.6000050762402145,0.7443376524920409,-0.36734978804969354,-1.6183677752029528,-2.1463569721890394,0.9693117478218752,0.24036268637676372,-0.6144639334826533,-0.49361368513239956,0.7599522561847961,-0.19605939255540103,-1.8898580744880826,0.28884713635603915,1.749229073222689,1.452485954579153,-0.7621597881736494,-0.6026846306270272,0.512608391531657,-0.4017136404669946,-0.8037938999041856,-1.4511459823762953,-1.9431225192786121]"
725,data02/fruits_360/Training/data02/fruits-360/apple_crimson_snow_1/r0_26.jpg,apple_crimson_snow_1,"[-16.127189084385353,-26.126736968936264,-0.12272057198731094,7.123594266584894,-8.789796702984479,-1.0586001800253801,5.387991856467688,4.859357660021701,10.596636856007068,1.6509854826719383,6.07198449841902,2.484769691029892,1.9254670522175588,-0.5979464935174615,3.037741389480398,-2.79800364156155,2.8619868527222065,-1.893981953125459,0.9787365226790896,2.0183825372374464,-2.1131909231904826,0.19365137398162816,1.7940211880098373,-1.7233219102967974,-2.337225083367846,0.6170263142560967,-0.6551812924121075,-0.668156542196292,-1.3365547292239097,-1.4850872598514697,-3.018723878209091,-0.48880474615195235,-2.4108790601104397,-2.0910845376319847,-0.16547451361597432,1.6027137037733123,1.007142430134495,-0.6207664861614104,-0.07373998849171218,1.067066934260554,-0.8834090830890224,-3.160510142982581,-2.0999154748467994,-0.5177898445174539,-0.35985395127041425,-0.7836267922520204,0.07225512249069314,-2.4693684940010647,-0.2761864077968112,2.895537364379909,3.324359933389806,2.472303320805078,1.5492671573117744,0.8396118540987385,0.26280067047851535,0.4583586330225205,-1.0090060209556264,-1.7056845356107073,0.12917572441078984,0.3617829837071254,0.5426577728870116,-1.4245016264082502,-0.3385979959059717,-2.534083209592161,1.6977505507141988,2.676544605411903,1.4184165449059718,0.28217662958850553,0.8402535897920026,-1.7209831104260698,1.6789007710889305,1.785225428586735,0.46643701610306587,0.6141128439349742,1.0357348043953871,1.3228690427783403,0.13412028584559296,-1.16578194813498,1.2131307973846603,0.07376508330128624,-0.2606973366875316,-1.4124535487489351,1.0804537932212992,-0.35644242627441747,-0.9745424204163546,-3.016949154933092,0.49930485509976036,0.23487853005937112,2.5189811245283966,-0.5075508079776438,-0.28494681431635216,-1.4618910714718454,-1.2248401040857713,-2.0847824578491445,-1.9779564343898242,0.26951973794212075,0.9710701436333491,-0.7054421185724028,2.799320296534714,-0.3051637098190021]"
